"state","county","district","precinct","party","votes","candidate","office","dataverse","mode","writein","jurisdiction","state_po","state_fips","state_cen","state_ic","stage","year","special"
"New Hampshire","Grafton",NA,"Bath","",0,"[Write-in]","Sheriff","local","total","TRUE","Bath","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Benton","",0,"[Write-in]","Sheriff","local","total","TRUE","Benton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bethlehem","",1,"[Write-in]","Sheriff","local","total","TRUE","Bethlehem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bridgewater","",1,"[Write-in]","Sheriff","local","total","TRUE","Bridgewater","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bristol","",2,"[Write-in]","Sheriff","local","total","TRUE","Bristol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Campton","",0,"[Write-in]","Sheriff","local","total","TRUE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Canaan","",0,"[Write-in]","Sheriff","local","total","TRUE","Canaan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Dorchester","",0,"[Write-in]","Sheriff","local","total","TRUE","Dorchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Easton","",0,"[Write-in]","Sheriff","local","total","TRUE","Easton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ellsworth","",0,"[Write-in]","Sheriff","local","total","TRUE","Ellsworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Enfield","",1,"[Write-in]","Sheriff","local","total","TRUE","Enfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Franconia","",0,"[Write-in]","Sheriff","local","total","TRUE","Franconia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Grafton","",2,"[Write-in]","Sheriff","local","total","TRUE","Grafton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Groton","",1,"[Write-in]","Sheriff","local","total","TRUE","Groton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hanover","",27,"[Write-in]","Sheriff","local","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Haverhill","",1,"[Write-in]","Sheriff","local","total","TRUE","Haverhill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hebron","",0,"[Write-in]","Sheriff","local","total","TRUE","Hebron","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Holderness","",2,"[Write-in]","Sheriff","local","total","TRUE","Holderness","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Landaff","",0,"[Write-in]","Sheriff","local","total","TRUE","Landaff","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 1","",1,"[Write-in]","Sheriff","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 2","",2,"[Write-in]","Sheriff","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 3","",4,"[Write-in]","Sheriff","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lincoln","",10,"[Write-in]","Sheriff","local","total","TRUE","Lincoln","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lisbon","",2,"[Write-in]","Sheriff","local","total","TRUE","Lisbon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Littleton","",2,"[Write-in]","Sheriff","local","total","TRUE","Littleton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyman","",0,"[Write-in]","Sheriff","local","total","TRUE","Lyman","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyme","",0,"[Write-in]","Sheriff","local","total","TRUE","Lyme","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Monroe","",0,"[Write-in]","Sheriff","local","total","TRUE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orange","",0,"[Write-in]","Sheriff","local","total","TRUE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orford","",0,"[Write-in]","Sheriff","local","total","TRUE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Piermont","",1,"[Write-in]","Sheriff","local","total","TRUE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Plymouth","",5,"[Write-in]","Sheriff","local","total","TRUE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Rumney","",1,"[Write-in]","Sheriff","local","total","TRUE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Sugar Hill","",0,"[Write-in]","Sheriff","local","total","TRUE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Thornton","",1,"[Write-in]","Sheriff","local","total","TRUE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Warren","",1,"[Write-in]","Sheriff","local","total","TRUE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Waterville Valley","",0,"[Write-in]","Sheriff","local","total","TRUE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Wentworth","",0,"[Write-in]","Sheriff","local","total","TRUE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Woodstock","",0,"[Write-in]","Sheriff","local","total","TRUE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Alexandria","",0,"[Write-in]","Attorney","local","total","TRUE","Alexandria","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ashland","",3,"[Write-in]","Attorney","local","total","TRUE","Ashland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bath","",3,"[Write-in]","Attorney","local","total","TRUE","Bath","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Benton","",1,"[Write-in]","Attorney","local","total","TRUE","Benton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bethlehem","",2,"[Write-in]","Attorney","local","total","TRUE","Bethlehem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bridgewater","",1,"[Write-in]","Attorney","local","total","TRUE","Bridgewater","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bristol","",1,"[Write-in]","Attorney","local","total","TRUE","Bristol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Campton","",1,"[Write-in]","Attorney","local","total","TRUE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Canaan","",2,"[Write-in]","Attorney","local","total","TRUE","Canaan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Dorchester","",0,"[Write-in]","Attorney","local","total","TRUE","Dorchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Easton","",1,"[Write-in]","Attorney","local","total","TRUE","Easton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ellsworth","",0,"[Write-in]","Attorney","local","total","TRUE","Ellsworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Enfield","",0,"[Write-in]","Attorney","local","total","TRUE","Enfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Franconia","",0,"[Write-in]","Attorney","local","total","TRUE","Franconia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Grafton","",0,"[Write-in]","Attorney","local","total","TRUE","Grafton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Groton","",0,"[Write-in]","Attorney","local","total","TRUE","Groton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hanover","",9,"[Write-in]","Attorney","local","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Haverhill","",1,"[Write-in]","Attorney","local","total","TRUE","Haverhill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hebron","",0,"[Write-in]","Attorney","local","total","TRUE","Hebron","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Holderness","",0,"[Write-in]","Attorney","local","total","TRUE","Holderness","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Landaff","",1,"[Write-in]","Attorney","local","total","TRUE","Landaff","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 1","",0,"[Write-in]","Attorney","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 2","",3,"[Write-in]","Attorney","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 3","",0,"[Write-in]","Attorney","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lincoln","",0,"[Write-in]","Attorney","local","total","TRUE","Lincoln","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lisbon","",6,"[Write-in]","Attorney","local","total","TRUE","Lisbon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Littleton","",6,"[Write-in]","Attorney","local","total","TRUE","Littleton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyman","",0,"[Write-in]","Attorney","local","total","TRUE","Lyman","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyme","",1,"[Write-in]","Attorney","local","total","TRUE","Lyme","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Monroe","",0,"[Write-in]","Attorney","local","total","TRUE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orange","",0,"[Write-in]","Attorney","local","total","TRUE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orford","",2,"[Write-in]","Attorney","local","total","TRUE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Piermont","",3,"[Write-in]","Attorney","local","total","TRUE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Plymouth","",3,"[Write-in]","Attorney","local","total","TRUE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Rumney","",0,"[Write-in]","Attorney","local","total","TRUE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Sugar Hill","",3,"[Write-in]","Attorney","local","total","TRUE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Thornton","",3,"[Write-in]","Attorney","local","total","TRUE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Warren","",0,"[Write-in]","Attorney","local","total","TRUE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Waterville Valley","",0,"[Write-in]","Attorney","local","total","TRUE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Wentworth","",1,"[Write-in]","Attorney","local","total","TRUE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Woodstock","",0,"[Write-in]","Attorney","local","total","TRUE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Alexandria","",3,"[Write-in]","Treasurer","local","total","TRUE","Alexandria","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ashland","",6,"[Write-in]","Treasurer","local","total","TRUE","Ashland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bath","",4,"[Write-in]","Treasurer","local","total","TRUE","Bath","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Benton","",0,"[Write-in]","Treasurer","local","total","TRUE","Benton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bethlehem","",3,"[Write-in]","Treasurer","local","total","TRUE","Bethlehem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bridgewater","",2,"[Write-in]","Treasurer","local","total","TRUE","Bridgewater","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bristol","",8,"[Write-in]","Treasurer","local","total","TRUE","Bristol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Campton","",6,"[Write-in]","Treasurer","local","total","TRUE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Canaan","",10,"[Write-in]","Treasurer","local","total","TRUE","Canaan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Dorchester","",0,"[Write-in]","Treasurer","local","total","TRUE","Dorchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Easton","",4,"[Write-in]","Treasurer","local","total","TRUE","Easton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ellsworth","",0,"[Write-in]","Treasurer","local","total","TRUE","Ellsworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Enfield","",10,"[Write-in]","Treasurer","local","total","TRUE","Enfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Franconia","",2,"[Write-in]","Treasurer","local","total","TRUE","Franconia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Grafton","",1,"[Write-in]","Treasurer","local","total","TRUE","Grafton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Groton","",0,"[Write-in]","Treasurer","local","total","TRUE","Groton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hanover","",29,"[Write-in]","Treasurer","local","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Haverhill","",2,"[Write-in]","Treasurer","local","total","TRUE","Haverhill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hebron","",1,"[Write-in]","Treasurer","local","total","TRUE","Hebron","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Holderness","",6,"[Write-in]","Treasurer","local","total","TRUE","Holderness","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Landaff","",2,"[Write-in]","Treasurer","local","total","TRUE","Landaff","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 1","",4,"[Write-in]","Treasurer","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 2","",10,"[Write-in]","Treasurer","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 3","",8,"[Write-in]","Treasurer","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lincoln","",5,"[Write-in]","Treasurer","local","total","TRUE","Lincoln","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lisbon","",7,"[Write-in]","Treasurer","local","total","TRUE","Lisbon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Littleton","",10,"[Write-in]","Treasurer","local","total","TRUE","Littleton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyman","",0,"[Write-in]","Treasurer","local","total","TRUE","Lyman","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyme","",2,"[Write-in]","Treasurer","local","total","TRUE","Lyme","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Monroe","",2,"[Write-in]","Treasurer","local","total","TRUE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orange","",0,"[Write-in]","Treasurer","local","total","TRUE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orford","",4,"[Write-in]","Treasurer","local","total","TRUE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Piermont","",1,"[Write-in]","Treasurer","local","total","TRUE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Plymouth","",16,"[Write-in]","Treasurer","local","total","TRUE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Rumney","",4,"[Write-in]","Treasurer","local","total","TRUE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Sugar Hill","",3,"[Write-in]","Treasurer","local","total","TRUE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Thornton","",5,"[Write-in]","Treasurer","local","total","TRUE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Warren","",1,"[Write-in]","Treasurer","local","total","TRUE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Waterville Valley","",1,"[Write-in]","Treasurer","local","total","TRUE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Wentworth","",6,"[Write-in]","Treasurer","local","total","TRUE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Woodstock","",2,"[Write-in]","Treasurer","local","total","TRUE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Alexandria","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Alexandria","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ashland","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Ashland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bath","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Bath","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Benton","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Benton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bethlehem","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Bethlehem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bridgewater","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Bridgewater","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bristol","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Bristol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Campton","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Canaan","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Canaan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Dorchester","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Dorchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Easton","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Easton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ellsworth","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Ellsworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Enfield","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Enfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Franconia","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Franconia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Grafton","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Grafton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Groton","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Groton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hanover","",14,"[Write-in]","Register of Deeds","local","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Haverhill","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Haverhill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hebron","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Hebron","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Holderness","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Holderness","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Landaff","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Landaff","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 1","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 2","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lebanon Ward 3","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lincoln","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lincoln","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lisbon","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lisbon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Littleton","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Littleton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyman","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Lyman","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Lyme","",2,"[Write-in]","Register of Deeds","local","total","TRUE","Lyme","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Monroe","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orange","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Orford","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Piermont","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Plymouth","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Rumney","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Sugar Hill","",1,"[Write-in]","Register of Deeds","local","total","TRUE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Thornton","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Warren","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Waterville Valley","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Wentworth","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Woodstock","",0,"[Write-in]","Register of Deeds","local","total","TRUE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Alexandria","",0,"[Write-in]","Register of Probate","local","total","TRUE","Alexandria","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ashland","",1,"[Write-in]","Register of Probate","local","total","TRUE","Ashland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bath","",0,"[Write-in]","Register of Probate","local","total","TRUE","Bath","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Benton","",0,"[Write-in]","Register of Probate","local","total","TRUE","Benton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bethlehem","",0,"[Write-in]","Register of Probate","local","total","TRUE","Bethlehem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bridgewater","",0,"[Write-in]","Register of Probate","local","total","TRUE","Bridgewater","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Bristol","",0,"[Write-in]","Register of Probate","local","total","TRUE","Bristol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Campton","",0,"[Write-in]","Register of Probate","local","total","TRUE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Canaan","",1,"[Write-in]","Register of Probate","local","total","TRUE","Canaan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Dorchester","",0,"[Write-in]","Register of Probate","local","total","TRUE","Dorchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Easton","",0,"[Write-in]","Register of Probate","local","total","TRUE","Easton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Ellsworth","",0,"[Write-in]","Register of Probate","local","total","TRUE","Ellsworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Enfield","",0,"[Write-in]","Register of Probate","local","total","TRUE","Enfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Franconia","",0,"[Write-in]","Register of Probate","local","total","TRUE","Franconia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Grafton","",0,"[Write-in]","Register of Probate","local","total","TRUE","Grafton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Groton","",0,"[Write-in]","Register of Probate","local","total","TRUE","Groton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hanover","",7,"[Write-in]","Register of Probate","local","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Haverhill","",0,"[Write-in]","Register of Probate","local","total","TRUE","Haverhill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Hebron","",0,"[Write-in]","Register of Probate","local","total","TRUE","Hebron","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton",NA,"Holderness","",0,"[Write-in]","Register of Probate","local","total","TRUE","Holderness","NH",33,12,4,"gen","2018","FALSE"
